pA,pB,Cyan
0.23000000000000001,0.95999999999999996,0.4064
0.23000000000000001,0.96999999999999997,0.4067
0.23000000000000001,0.97999999999999998,0.4069
0.23000000000000001,0.98999999999999999,0.4071
0.23000000000000001,1.0,0.4071
0.23999999999999999,0.0,0.0
0.23999999999999999,0.01,0.0084
0.23999999999999999,0.02,0.0167
0.23999999999999999,0.029999999999999999,0.025
0.23999999999999999,0.040000000000000001,0.0331
0.23999999999999999,0.050000000000000003,0.0412
0.23999999999999999,0.059999999999999998,0.0492
0.23999999999999999,0.070000000000000007,0.0571
0.23999999999999999,0.080000000000000002,0.0649
0.23999999999999999,0.089999999999999997,0.0726
0.23999999999999999,0.10000000000000001,0.0803
0.23999999999999999,0.11,0.0878
0.23999999999999999,0.12,0.0953
0.23999999999999999,0.13,0.1027
0.23999999999999999,0.14000000000000001,0.11
0.23999999999999999,0.14999999999999999,0.1172
0.23999999999999999,0.16,0.1244
0.23999999999999999,0.17000000000000001,0.1314
0.23999999999999999,0.17999999999999999,0.1384
0.23999999999999999,0.19,0.1453
0.23999999999999999,0.20000000000000001,0.1521
0.23999999999999999,0.20999999999999999,0.1588
0.23999999999999999,0.22,0.1654
0.23999999999999999,0.23000000000000001,0.172
0.23999999999999999,0.23999999999999999,0.1784
0.23999999999999999,0.25,0.1848
0.23999999999999999,0.26000000000000001,0.1911
0.23999999999999999,0.27000000000000002,0.1973
0.23999999999999999,0.28000000000000003,0.2034
0.23999999999999999,0.28999999999999998,0.2095
0.23999999999999999,0.29999999999999999,0.2154
0.23999999999999999,0.31,0.2213
0.23999999999999999,0.32000000000000001,0.2271
0.23999999999999999,0.33000000000000002,0.2328
0.23999999999999999,0.34000000000000002,0.2384
0.23999999999999999,0.35000000000000003,0.2439
0.23999999999999999,0.35999999999999999,0.2494
0.23999999999999999,0.37,0.2547
0.23999999999999999,0.38,0.26
0.23999999999999999,0.39000000000000001,0.2652
0.23999999999999999,0.40000000000000002,0.2703
0.23999999999999999,0.41000000000000003,0.2754
0.23999999999999999,0.41999999999999998,0.2803
0.23999999999999999,0.42999999999999999,0.2852
0.23999999999999999,0.44,0.2899
0.23999999999999999,0.45000000000000001,0.2946
0.23999999999999999,0.46000000000000002,0.2992
0.23999999999999999,0.47000000000000003,0.3037
0.23999999999999999,0.47999999999999998,0.3082
0.23999999999999999,0.48999999999999999,0.3125
0.23999999999999999,0.5,0.3168
0.23999999999999999,0.51000000000000001,0.321
0.23999999999999999,0.52000000000000002,0.3251
0.23999999999999999,0.53000000000000003,0.3291
0.23999999999999999,0.54000000000000004,0.333
0.23999999999999999,0.55000000000000004,0.3369
0.23999999999999999,0.56000000000000005,0.3406
0.23999999999999999,0.57000000000000006,0.3443
0.23999999999999999,0.57999999999999996,0.3479
0.23999999999999999,0.58999999999999997,0.3514
0.23999999999999999,0.59999999999999998,0.3548
0.23999999999999999,0.60999999999999999,0.3582
0.23999999999999999,0.62,0.3614
0.23999999999999999,0.63,0.3646
0.23999999999999999,0.64000000000000001,0.3677
0.23999999999999999,0.65000000000000002,0.3707
0.23999999999999999,0.66000000000000003,0.3736
0.23999999999999999,0.67000000000000004,0.3764
0.23999999999999999,0.68000000000000005,0.3791
0.23999999999999999,0.69000000000000006,0.3818
0.23999999999999999,0.70000000000000007,0.3844
0.23999999999999999,0.70999999999999996,0.3869
0.23999999999999999,0.71999999999999997,0.3893
0.23999999999999999,0.72999999999999998,0.3916
0.23999999999999999,0.73999999999999999,0.3938
0.23999999999999999,0.75,0.396
0.23999999999999999,0.76000000000000001,0.3981
0.23999999999999999,0.77000000000000002,0.4001
0.23999999999999999,0.78000000000000003,0.402
0.23999999999999999,0.79000000000000004,0.4038
0.23999999999999999,0.80000000000000004,0.4055
0.23999999999999999,0.81000000000000005,0.4072
0.23999999999999999,0.82000000000000006,0.4087
0.23999999999999999,0.83000000000000007,0.4102
0.23999999999999999,0.83999999999999997,0.4116
0.23999999999999999,0.84999999999999998,0.4129
0.23999999999999999,0.85999999999999999,0.4141
0.23999999999999999,0.87,0.4153
0.23999999999999999,0.88,0.4163
0.23999999999999999,0.89000000000000001,0.4173
0.23999999999999999,0.90000000000000002,0.4182
0.23999999999999999,0.91000000000000003,0.419
0.23999999999999999,0.92000000000000004,0.4197
0.23999999999999999,0.93000000000000005,0.4203
0.23999999999999999,0.94000000000000006,0.4209
0.23999999999999999,0.95000000000000007,0.4213
0.23999999999999999,0.95999999999999996,0.4217
0.23999999999999999,0.96999999999999997,0.422
0.23999999999999999,0.97999999999999998,0.4222
0.23999999999999999,0.98999999999999999,0.4224
0.23999999999999999,1.0,0.4224
0.25,0.0,0.0
0.25,0.01,0.0087
0.25,0.02,0.0173
0.25,0.029999999999999999,0.0259
0.25,0.040000000000000001,0.0343
0.25,0.050000000000000003,0.0427
0.25,0.059999999999999998,0.0509
0.25,0.070000000000000007,0.0591
0.25,0.080000000000000002,0.0672
0.25,0.089999999999999997,0.0752
0.25,0.10000000000000001,0.0831
0.25,0.11,0.091
0.25,0.12,0.0987
0.25,0.13,0.1064
0.25,0.14000000000000001,0.1139
0.25,0.14999999999999999,0.1214
0.25,0.16,0.1288
0.25,0.17000000000000001,0.1361
0.25,0.17999999999999999,0.1433
0.25,0.19,0.1505
0.25,0.20000000000000001,0.1575
0.25,0.20999999999999999,0.1645
0.25,0.22,0.1713
0.25,0.23000000000000001,0.1781
0.25,0.23999999999999999,0.1848
0.25,0.25,0.1914
0.25,0.26000000000000001,0.1979
0.25,0.27000000000000002,0.2044
0.25,0.28000000000000003,0.2107
0.25,0.28999999999999998,0.217
0.25,0.29999999999999999,0.2231
0.25,0.31,0.2292
0.25,0.32000000000000001,0.2352
0.25,0.33000000000000002,0.2411
0.25,0.34000000000000002,0.2469
0.25,0.35000000000000003,0.2527
0.25,0.35999999999999999,0.2583
0.25,0.37,0.2639
0.25,0.38,0.2693
0.25,0.39000000000000001,0.2747
0.25,0.40000000000000002,0.28
0.25,0.41000000000000003,0.2852
0.25,0.41999999999999998,0.2903
0.25,0.42999999999999999,0.2954
0.25,0.44,0.3003
0.25,0.45000000000000001,0.3052
0.25,0.46000000000000002,0.3099
0.25,0.47000000000000003,0.3146
0.25,0.47999999999999998,0.3192
0.25,0.48999999999999999,0.3237
0.25,0.5,0.3281
0.25,0.51000000000000001,0.3325
0.25,0.52000000000000002,0.3367
0.25,0.53000000000000003,0.3409
0.25,0.54000000000000004,0.3449
0.25,0.55000000000000004,0.3489
0.25,0.56000000000000005,0.3528
0.25,0.57000000000000006,0.3566
0.25,0.57999999999999996,0.3603
0.25,0.58999999999999997,0.364
0.25,0.59999999999999998,0.3675
0.25,0.60999999999999999,0.371
0.25,0.62,0.3743
0.25,0.63,0.3776
0.25,0.64000000000000001,0.3808
0.25,0.65000000000000002,0.3839
0.25,0.66000000000000003,0.3869
0.25,0.67000000000000004,0.3899
0.25,0.68000000000000005,0.3927
0.25,0.69000000000000006,0.3955
0.25,0.70000000000000007,0.3981
0.25,0.70999999999999996,0.4007
0.25,0.71999999999999997,0.4032
0.25,0.72999999999999998,0.4056
0.25,0.73999999999999999,0.4079
0.25,0.75,0.4102
0.25,0.76000000000000001,0.4123
0.25,0.77000000000000002,0.4144
0.25,0.78000000000000003,0.4163
0.25,0.79000000000000004,0.4182
0.25,0.80000000000000004,0.42
0.25,0.81000000000000005,0.4217
0.25,0.82000000000000006,0.4233
0.25,0.83000000000000007,0.4249
0.25,0.83999999999999997,0.4263
0.25,0.84999999999999998,0.4277
0.25,0.85999999999999999,0.4289
0.25,0.87,0.4301
0.25,0.88,0.4312
0.25,0.89000000000000001,0.4322
0.25,0.90000000000000002,0.4331
0.25,0.91000000000000003,0.434
0.25,0.92000000000000004,0.4347
0.25,0.93000000000000005,0.4354
0.25,0.94000000000000006,0.4359
0.25,0.95000000000000007,0.4364
0.25,0.95999999999999996,0.4368
0.25,0.96999999999999997,0.4371
0.25,0.97999999999999998,0.4373
0.25,0.98999999999999999,0.4375
0.25,1.0,0.4375
0.26000000000000001,0.0,0.0
0.26000000000000001,0.01,0.009
0.26000000000000001,0.02,0.0179
0.26000000000000001,0.029999999999999999,0.0267
0.26000000000000001,0.040000000000000001,0.0355
0.26000000000000001,0.050000000000000003,0.0441
0.26000000000000001,0.059999999999999998,0.0527
0.26000000000000001,0.070000000000000007,0.0611
0.26000000000000001,0.080000000000000002,0.0695
0.26000000000000001,0.089999999999999997,0.0778
0.26000000000000001,0.10000000000000001,0.086
0.26000000000000001,0.11,0.0941
0.26000000000000001,0.12,0.1021
0.26000000000000001,0.13,0.11
0.26000000000000001,0.14000000000000001,0.1178
0.26000000000000001,0.14999999999999999,0.1255
0.26000000000000001,0.16,0.1332
0.26000000000000001,0.17000000000000001,0.1407
0.26000000000000001,0.17999999999999999,0.1482
0.26000000000000001,0.19,0.1556
0.26000000000000001,0.20000000000000001,0.1629
0.26000000000000001,0.20999999999999999,0.1701
0.26000000000000001,0.22,0.1772
0.26000000000000001,0.23000000000000001,0.1842
0.26000000000000001,0.23999999999999999,0.1911
0.26000000000000001,0.25,0.1979
0.26000000000000001,0.26000000000000001,0.2047
0.26000000000000001,0.27000000000000002,0.2113
0.26000000000000001,0.28000000000000003,0.2179
0.26000000000000001,0.28999999999999998,0.2243
0.26000000000000001,0.29999999999999999,0.2307
0.26000000000000001,0.31,0.237
0.26000000000000001,0.32000000000000001,0.2432
0.26000000000000001,0.33000000000000002,0.2493
0.26000000000000001,0.34000000000000002,0.2553
0.26000000000000001,0.35000000000000003,0.2613
0.26000000000000001,0.35999999999999999,0.2671
0.26000000000000001,0.37,0.2728
0.26000000000000001,0.38,0.2785
0.26000000000000001,0.39000000000000001,0.2841
0.26000000000000001,0.40000000000000002,0.2895
0.26000000000000001,0.41000000000000003,0.2949
0.26000000000000001,0.41999999999999998,0.3002
0.26000000000000001,0.42999999999999999,0.3054
0.26000000000000001,0.44,0.3105
0.26000000000000001,0.45000000000000001,0.3155
0.26000000000000001,0.46000000000000002,0.3205
0.26000000000000001,0.47000000000000003,0.3253
0.26000000000000001,0.47999999999999998,0.3301
0.26000000000000001,0.48999999999999999,0.3347
0.26000000000000001,0.5,0.3393
0.26000000000000001,0.51000000000000001,0.3438
0.26000000000000001,0.52000000000000002,0.3482
0.26000000000000001,0.53000000000000003,0.3525
0.26000000000000001,0.54000000000000004,0.3567
0.26000000000000001,0.55000000000000004,0.3608
0.26000000000000001,0.56000000000000005,0.3648
0.26000000000000001,0.57000000000000006,0.3688
0.26000000000000001,0.57999999999999996,0.3726
0.26000000000000001,0.58999999999999997,0.3764
0.26000000000000001,0.59999999999999998,0.38
0.26000000000000001,0.60999999999999999,0.3836
0.26000000000000001,0.62,0.3871
0.26000000000000001,0.63,0.3905
0.26000000000000001,0.64000000000000001,0.3938
0.26000000000000001,0.65000000000000002,0.397
0.26000000000000001,0.66000000000000003,0.4001
0.26000000000000001,0.67000000000000004,0.4031
0.26000000000000001,0.68000000000000005,0.4061
0.26000000000000001,0.69000000000000006,0.4089
0.26000000000000001,0.70000000000000007,0.4117
0.26000000000000001,0.70999999999999996,0.4144
0.26000000000000001,0.71999999999999997,0.4169
0.26000000000000001,0.72999999999999998,0.4194
0.26000000000000001,0.73999999999999999,0.4218
0.26000000000000001,0.75,0.4241
0.26000000000000001,0.76000000000000001,0.4263
0.26000000000000001,0.77000000000000002,0.4285
0.26000000000000001,0.78000000000000003,0.4305
0.26000000000000001,0.79000000000000004,0.4324
0.26000000000000001,0.80000000000000004,0.4343
0.26000000000000001,0.81000000000000005,0.4361
0.26000000000000001,0.82000000000000006,0.4377
0.26000000000000001,0.83000000000000007,0.4393
0.26000000000000001,0.83999999999999997,0.4408
0.26000000000000001,0.84999999999999998,0.4422
0.26000000000000001,0.85999999999999999,0.4435
0.26000000000000001,0.87,0.4448
0.26000000000000001,0.88,0.4459
0.26000000000000001,0.89000000000000001,0.4469
0.26000000000000001,0.90000000000000002,0.4479
0.26000000000000001,0.91000000000000003,0.4487
0.26000000000000001,0.92000000000000004,0.4495
0.26000000000000001,0.93000000000000005,0.4502
0.26000000000000001,0.94000000000000006,0.4508
0.26000000000000001,0.95000000000000007,0.4513
0.26000000000000001,0.95999999999999996,0.4517
0.26000000000000001,0.96999999999999997,0.452
0.26000000000000001,0.97999999999999998,0.4522
0.26000000000000001,0.98999999999999999,0.4524
0.26000000000000001,1.0,0.4524
0.27000000000000002,0.0,0.0
0.27000000000000002,0.01,0.0093
0.27000000000000002,0.02,0.0185
0.27000000000000002,0.029999999999999999,0.0276
0.27000000000000002,0.040000000000000001,0.0366
0.27000000000000002,0.050000000000000003,0.0455
0.27000000000000002,0.059999999999999998,0.0544
0.27000000000000002,0.070000000000000007,0.0631
0.27000000000000002,0.080000000000000002,0.0717
0.27000000000000002,0.089999999999999997,0.0803
0.27000000000000002,0.10000000000000001,0.0887
0.27000000000000002,0.11,0.0971
0.27000000000000002,0.12,0.1054
0.27000000000000002,0.13,0.1136
0.27000000000000002,0.14000000000000001,0.1216
0.27000000000000002,0.14999999999999999,0.1296
0.27000000000000002,0.16,0.1375
0.27000000000000002,0.17000000000000001,0.1453
0.27000000000000002,0.17999999999999999,0.153
0.27000000000000002,0.19,0.1606
0.27000000000000002,0.20000000000000001,0.1682
0.27000000000000002,0.20999999999999999,0.1756
0.27000000000000002,0.22,0.1829
0.27000000000000002,0.23000000000000001,0.1902
0.27000000000000002,0.23999999999999999,0.1973
0.27000000000000002,0.25,0.2044
0.27000000000000002,0.26000000000000001,0.2113
0.27000000000000002,0.27000000000000002,0.2182
0.27000000000000002,0.28000000000000003,0.225
0.27000000000000002,0.28999999999999998,0.2316
0.27000000000000002,0.29999999999999999,0.2382
0.27000000000000002,0.31,0.2447
0.27000000000000002,0.32000000000000001,0.2511
0.27000000000000002,0.33000000000000002,0.2574
0.27000000000000002,0.34000000000000002,0.2636
0.27000000000000002,0.35000000000000003,0.2698
0.27000000000000002,0.35999999999999999,0.2758
0.27000000000000002,0.37,0.2817
0.27000000000000002,0.38,0.2875
0.27000000000000002,0.39000000000000001,0.2933
0.27000000000000002,0.40000000000000002,0.2989
0.27000000000000002,0.41000000000000003,0.3045
0.27000000000000002,0.41999999999999998,0.31
0.27000000000000002,0.42999999999999999,0.3153
0.27000000000000002,0.44,0.3206
0.27000000000000002,0.45000000000000001,0.3258
0.27000000000000002,0.46000000000000002,0.3309
0.27000000000000002,0.47000000000000003,0.3359
0.27000000000000002,0.47999999999999998,0.3408
0.27000000000000002,0.48999999999999999,0.3456
0.27000000000000002,0.5,0.3503
0.27000000000000002,0.51000000000000001,0.3549
0.27000000000000002,0.52000000000000002,0.3595
0.27000000000000002,0.53000000000000003,0.3639
0.27000000000000002,0.54000000000000004,0.3683
0.27000000000000002,0.55000000000000004,0.3725
0.27000000000000002,0.56000000000000005,0.3767
0.27000000000000002,0.57000000000000006,0.3807
0.27000000000000002,0.57999999999999996,0.3847
0.27000000000000002,0.58999999999999997,0.3886
0.27000000000000002,0.59999999999999998,0.3924
0.27000000000000002,0.60999999999999999,0.3961
0.27000000000000002,0.62,0.3997
0.27000000000000002,0.63,0.4032
0.27000000000000002,0.64000000000000001,0.4066
0.27000000000000002,0.65000000000000002,0.4099
0.27000000000000002,0.66000000000000003,0.4131
0.27000000000000002,0.67000000000000004,0.4162
0.27000000000000002,0.68000000000000005,0.4193
0.27000000000000002,0.69000000000000006,0.4222
0.27000000000000002,0.70000000000000007,0.4251
0.27000000000000002,0.70999999999999996,0.4278
0.27000000000000002,0.71999999999999997,0.4305
0.27000000000000002,0.72999999999999998,0.433
0.27000000000000002,0.73999999999999999,0.4355
0.27000000000000002,0.75,0.4379
0.27000000000000002,0.76000000000000001,0.4402
0.27000000000000002,0.77000000000000002,0.4424
0.27000000000000002,0.78000000000000003,0.4445
0.27000000000000002,0.79000000000000004,0.4465
0.27000000000000002,0.80000000000000004,0.4484
0.27000000000000002,0.81000000000000005,0.4502
0.27000000000000002,0.82000000000000006,0.452
0.27000000000000002,0.83000000000000007,0.4536
0.27000000000000002,0.83999999999999997,0.4551
0.27000000000000002,0.84999999999999998,0.4566
0.27000000000000002,0.85999999999999999,0.4579
0.27000000000000002,0.87,0.4592
0.27000000000000002,0.88,0.4604
0.27000000000000002,0.89000000000000001,0.4614
0.27000000000000002,0.90000000000000002,0.4624
0.27000000000000002,0.91000000000000003,0.4633
0.27000000000000002,0.92000000000000004,0.4641
0.27000000000000002,0.93000000000000005,0.4648
0.27000000000000002,0.94000000000000006,0.4654
0.27000000000000002,0.95000000000000007,0.4659
0.27000000000000002,0.95999999999999996,0.4664
0.27000000000000002,0.96999999999999997,0.4667
0.27000000000000002,0.97999999999999998,0.4669
0.27000000000000002,0.98999999999999999,0.4671
0.27000000000000002,1.0,0.4671
0.28000000000000003,0.0,0.0
0.28000000000000003,0.01,0.0096
0.28000000000000003,0.02,0.0191
0.28000000000000003,0.029999999999999999,0.0285
0.28000000000000003,0.040000000000000001,0.0378
0.28000000000000003,0.050000000000000003,0.047
0.28000000000000003,0.059999999999999998,0.0561
0.28000000000000003,0.070000000000000007,0.0651
0.28000000000000003,0.080000000000000002,0.074
0.28000000000000003,0.089999999999999997,0.0828
0.28000000000000003,0.10000000000000001,0.0915
0.28000000000000003,0.11,0.1001
